TRANSACTION_ID,DATE,DESCRIPTION,TRANSACTION_TYPE_ID,CATEGORY_ID,ACCOUNT_ID,VALUE
1326,26/02/1986,PNAVC898I03ME1LLM0NY,9266,111,6478,4532
1327,23/09/1989,6LT3IILW49L3L7K80GXL,4051,7935,9331,10719
1328,02/10/2002,7PL8W0U93BQNTLQAF83V,2912,8489,7218,44254
1329,09/01/2002,QIWW86PE2FQ7Q8VKTR07,190,528,4776,2570
1330,09/12/1977,AXKPWZE6XEGCHR9TKPQX,6416,9879,7511,47388
1331,01/11/1981,C9DJ49SRU09AUCZKBWOY,3740,1556,1706,30076
1332,03/11/1995,4O3GK534LMU589EHEYN9,9810,6330,8428,12900
1333,19/01/1991,IZJNSAA3LOKTCKMKZQCR,6939,8619,9529,20855
1334,08/02/2001,E23GDD6EO9LVFD82RLA0,5020,70,4660,41966
1335,29/11/1987,1W4AD7RB4QYP4RVKUNIE,7149,370,4037,46578
1336,10/06/1977,Z622XP6KA6PFFVQ91PW2,6503,1326,6263,39698
1337,17/09/1991,PG5A7JZMGH3EA2WUK3YY,6361,9483,2764,34149
1338,28/05/1977,R228AZHJ5JA677NK6ZPF,337,3200,2791,20882
1339,02/10/1988,KZORUYD7HDICL7VL6T8T,463,5615,3623,18417
1340,22/01/1995,B4SZ4RT0FR5OVP6IOWB6,6341,9576,1927,9004
1341,14/12/1995,YNW50PMO3XPNUZRE5MGE,2047,7483,901,17166
1342,06/02/2001,7KV8YJT7TPTS0IYP9SW2,7955,2454,7747,22595
1343,29/07/1979,Y1HRVKCLGQFDX4B6WM4X,941,4160,4581,48929
1344,02/04/1978,6WQGY2LTR0CNEEPNKW08,8847,3224,9020,38151
1345,01/05/1984,5K55NAA7XQZ58681TH5Y,2157,2977,1777,34244
1346,06/08/1978,ACB73VYFT3IVHB4Q6JZB,8078,1178,6386,35678
1347,14/07/1997,IRKKVJNR9GHOW6I8L98Z,500,1468,9159,42231
1348,25/05/1998,U04V6TPOLEB9FE7FCQZB,6572,6696,8113,40082
1349,10/11/2004,0941MEVUW0P6TT45EIOZ,1464,9544,3126,41915
1350,26/12/1986,6MHYE43DPBDPS1S0EB4A,1530,9993,2702,33067
1351,13/10/1988,LWKV9A9Q57A45JX5W5F4,6362,5503,646,35152
1352,05/04/1989,AR7QGP60MO4WQBBYR7GK,1543,8633,4702,20202
1353,05/07/1995,FTMTE0TEPGCEGPUGXRBX,7869,250,6397,20561
1354,14/10/1982,M6VML0J4DZOWH7DTXMGG,9155,450,2086,14677
1355,12/05/1981,7ANUCEPYLXWPDOCRM6L6,3967,1976,7674,30504
1356,28/01/2003,I3FUCYU97PPSNTVNAQZL,5294,1290,310,10521
1357,12/08/1985,RM2RH4MKP0XUM98GYLI2,7468,4542,2680,46292
1358,05/04/1985,JXOHZMVC7QL7KK7SI3L5,6585,3388,1000,14151
1359,11/06/1995,U6ZRZFLPY80WXVO53KJH,7770,9760,2361,9972
1360,29/09/1999,5NVYUSEWNSJOUZ71O4DN,9096,2031,6429,21594
1361,25/09/1977,NC379SKFY71BEFW7RU06,5505,2886,2347,40976
1362,27/11/1978,K4UHRSPXEX0CQ5PG9EK8,2190,1815,9385,11135
1363,13/12/2000,NE5WMGLSTQTDO26EZP7G,1137,943,8525,16174
1364,13/04/1979,VJS6NSHLR8UWPVQHUT2L,1366,1651,7567,31913
1365,02/01/1978,17OKE6GOASNVFQRQO3MD,4162,7054,792,11898
1366,22/03/1987,VSW8ZV7MKX0CRJQF6V9A,9896,5720,4554,36329
1367,20/06/1991,P27SDEZCCYC9GSS90T61,3164,9790,3182,29570
1368,20/07/1989,CMQSHCQAGIGHAB63IILO,1879,1075,8275,37196
1369,24/01/1984,W90B7ZDPT6O0CF4XAXA1,4081,6389,4594,14296
1370,24/12/1987,NKV9RJZD6HVUQZK4XKCA,2105,2598,3371,22458
1371,04/06/1978,9YAPVBHTYB0RMPXKGV2N,6285,4423,9588,2776
1372,25/03/1980,IDIEJVKG8KQ6QSHG5LV4,7529,349,5238,30752
1373,26/01/1983,2AXIEH3GHSUCI7FLXZWD,8719,7577,6997,46662
1374,10/03/1989,USJKA3TX0Y2WZH308K8K,324,9442,7868,47125
1375,05/02/1988,LZD62D1FFIWSFQW3MEHG,500,6193,8424,34303
1376,07/06/1991,KVGPOXDDM50RGAVSH4IC,1978,3042,8679,39816
1377,26/12/1990,ZAW4WQ3BOAIVHBICEN1O,7934,8063,8684,22423
1378,19/11/2002,3TB4R7J9A8BEDMBV5BJ7,9584,82,9133,42514
1379,09/07/1983,7X5JSIXQDS8QBRBXWJYK,3241,3628,9445,29141
1380,11/08/1994,A7R4V34WR17Q6X2A00OH,2059,8578,6257,38524
1381,23/06/1992,GG9XPV6MPS55O666FUG0,1870,5725,3971,49080
1382,09/04/1997,DZ8HWLKMKZ9FQZGV7WK0,2314,3065,679,49478
1383,11/06/1992,I2UTWM2JX42ZER4TN6VM,9908,4511,8283,2603
1384,02/08/2000,IQ3DI5TIDMSB16MED4GX,4804,8019,1,8252
1385,03/01/1992,RAXIWFSMEYJBLGRURKXG,8800,227,2509,33838
1386,13/06/2000,14DV8USMRNXVEJ379KCE,3647,4111,2457,7899
1387,21/08/1982,QM1ZT94UT3P1ZRW0CQXB,8182,6176,2121,25337
1388,14/11/1977,313BI91BWZJCRL9LQ3H0,480,9653,205,11717
1389,14/08/1991,KH3YJ2A62ZCNAPTRRXCW,9000,7478,6000,41771
1390,16/03/1989,Q3PYM09S0ASKQ6D0AZK6,187,4405,9190,35373
1391,19/02/1992,T8EMFWV2P1R5FHSQLU7X,1004,4354,8300,29502
1392,01/07/1984,YT9FY884SIXD14Q88C44,8899,3121,8701,26644
1393,07/02/2000,D9ZCH73HO7M9V356JCGQ,3687,2989,7698,12910
1394,18/06/1998,HIE49E6BZ5QNN19BDUAI,621,6372,488,14842
1395,23/06/1996,8BNMY7QYZSV7I1QTI29R,9763,5262,9461,26225
1396,07/12/1984,CPE08DALTP0JKY3ANDOR,7532,6368,4,46470
1397,23/07/1983,IK5T7R9BFN21AQ7Y5DGD,3379,9396,6953,39631
1398,22/05/1987,6JHOS3JLGRZID5BJ2HTM,4475,5466,9643,6935
1399,12/08/1999,PE7VPE1U0LAR7ADYT9GQ,1325,8353,8481,32292
1400,14/11/1994,RR5KZLXGAZLO6CF5A3F5,4795,750,682,43199
1401,04/01/1993,Z0EJ114QM7U2D0H0NPK5,719,1974,881,21164
1402,18/12/1997,JAC4HFRQHEYA5DX5RZ7K,4935,1463,268,4707
1403,19/03/1980,7JRIVCW1R2ITDKW4JPG2,5287,96,3597,23809
1404,26/11/1986,9SLY3L2AG259C485O77P,959,3924,4341,47240
1405,11/11/1990,W716H253701XM1RJ7DHR,1348,2871,5399,40895
1406,30/10/2000,6MZA5G5XDK7EX8K96QU1,7398,6402,4447,3458
1407,15/07/1992,F6ETDLRQ4S9KJ38KFFAN,6076,3552,2731,8043
1408,13/10/1990,XH057SFTXKRCXGEHUKK3,8045,1592,1296,42685
1409,06/02/1980,SHWFQNM39RZUB7YG75US,7733,3807,6769,14233
1410,14/02/1980,SUGTH5W3M7AFQ98RX3AT,5974,5480,4478,22065
1411,12/09/1989,DJ7EPWDAYI53CLNMEZ4T,7301,298,1192,11255
1412,28/01/1978,OC8JIONKWNTN125D8MOR,4881,5438,3406,11840
1413,28/05/1999,B9SB8XM6SR0XG6R6T40B,4442,172,3631,11780
1414,14/08/1989,V1082NQKB5W63B4I9VC6,1932,7361,8597,33870
1415,14/03/1991,XMUO55M6GHLR2PGW6LQI,7709,3647,3148,5897
1416,07/07/1993,NW8BYCBREHFDSGGQ3BR6,8133,6134,6905,29397
1417,30/01/2004,TG0EKGZE61L8FNCTF69E,4094,5575,9466,33249
1418,06/07/1985,6LJPBDAKGAS7ZB4KKU2P,9305,9758,4742,43814
1419,27/10/2000,2ZIU59XRGEO6RR1HGX9V,219,4513,1744,35610
1420,30/03/1978,HKHWFI3WBJ4RPULK3QCF,9230,5668,8734,32549
1421,06/06/1982,BSZV851NJCT6ZGYWL9YL,9591,1503,8763,22325
1422,08/10/1988,NR54NCP3SX3K1ROALOG0,2412,8650,6321,42299
1423,26/11/1990,26SW0HG141DQZ3HD37MC,2177,8348,1621,21440
1424,01/03/1991,VM4YNRLGPKPL8MHD30TI,2010,418,8473,47312
1425,24/09/2004,3E2BODU67U59B9YK93X1,6793,8579,3669,41955
1426,23/04/1987,7QBDQ4QCSUR6LGHMEYU2,9677,4960,6305,6918
1427,06/03/1981,8AIMYAVM883NBN1JW9P9,720,5798,5570,6825
1428,26/12/1981,BCEFUPKTWZU32S9YIO5Y,5896,1209,8311,46642
1429,20/09/1985,DKBQL4AB5JPICR87CFM7,2738,7813,3230,32379
1430,25/01/2002,TW6LBCCUZCH9EHXRMS8T,4965,4218,1850,38529
1431,25/09/1987,MIFR8TGN5NLZLM8N5KXV,9744,8925,4586,15335
1432,12/04/1997,RXQ5RKACDK6OFX3A6YWY,9550,4308,279,26531
1433,08/04/2004,6PW4N2HVDS8RAHFI8RA4,1730,8157,4117,17633
1434,12/03/1977,HG9Q6B26ALYVAB1R190S,1939,2342,8042,47021
1435,05/12/2001,YVEL3AL7KSN3TFGTJ4GK,8166,2426,6971,11678
1436,03/02/1978,6G7I1AEM3T22VF4QWX0I,4277,152,6987,14696
1437,24/09/1997,G9P0Y1LOF8JW29BASCIK,3451,8226,6131,48359
1438,23/06/1980,80CTDO9CGQVSWKTIC2EC,7074,9782,1999,33119
1439,16/09/1997,XVXISBQUAJW9AAM6PGNL,8868,5263,7148,21249
1440,03/04/2001,O2LGV1XJXZFKYZA2DHFE,4896,1795,8015,45061
1441,14/05/1981,2O0MYEZA8JOBDRJ2OWNF,5054,692,8477,40346
1442,14/09/1996,0P8A6U0L88V1ONSVXK0Y,2227,4584,2524,41393
1443,04/08/1990,Y82KI15EZKQ16I5Z9YM6,7489,6773,5348,1952
1444,07/10/2000,FRTFEO1B9SQ0M2KO86F7,187,6143,9255,15514
1445,22/02/1987,NE8Z6IIDPZ61HHZB1HFM,7170,6984,1290,31096
1446,27/01/1987,58V05RSF7746W9J61MWG,9489,4815,3288,1285
1447,01/07/1996,XILWRKWIBGIANTNU6UJC,3332,3233,3932,43784
1448,02/06/1982,NU7ELV9UCFOGW76LLHCF,8009,3675,6417,33268
1449,12/02/1985,DSOOKBDLIDOS4XMADWIW,2005,3930,7222,14344
1450,13/10/1982,MQNTZB7NEMQFN25MEYXI,1810,7548,714,25682
1451,25/04/2003,TNG48452HQPTOK7BJ0TB,1113,3362,4086,14239
1452,05/05/1991,K8AX9NGTP5FRT6UFFUS1,1440,7351,4925,49580
1453,23/03/1988,8RO5EXM1ZXJPKE1FCFW9,381,9512,5955,45562
1454,20/04/1987,2EXYNV1CPK1391VHN5WF,512,9350,6054,48197
1455,29/04/1992,ZPESEER3O5LAUQT7769N,1387,8274,9518,40182
1456,27/01/1994,ZPKL66WF1VQMNWDNDT4O,4967,4181,604,19973
1457,06/04/1997,ZB2WSN2LEFQODJAEC0L6,7077,5811,1105,24580
1458,08/06/1991,XILO4RE5F6D27Z8MKD7L,6219,4406,4186,26232
1459,01/02/1996,3BU9CRLO2S0KA685GPJ9,7989,5319,9457,44587
1460,15/02/1985,I4U9VCJPTCG7NXURDBDG,833,9461,1217,16486
1461,17/11/1984,JH3XPV9QIZQBN1RRWQYV,6579,608,2154,17148
1462,09/02/1980,XZ6LBCN3KODA3W18NQA2,5396,8549,8706,17185
1463,02/06/1993,IIU7KFYMPCIPB9LF90RC,7394,3619,7562,45131
1464,02/05/2003,RPHW1I7BNJQZXY7FXAM6,8595,6655,5739,16509
1465,06/08/2000,JURE5H6EAVS1NUN8L7NH,5567,3059,5922,14267
1466,15/08/1981,W0P2HWVIHFV01VP84LWB,3221,9984,2370,16806
1467,25/04/1997,ZJSDHAIG78M9Z80OIX06,1119,8277,4538,28696
1468,19/04/1996,VIWTNCZX7NW942U5S050,3884,8254,4624,7452
1469,21/11/1986,M0BNEZ5MIMNIPFVKX90G,6280,3019,5431,31900
1470,18/07/2003,CXD5E6P9UOQOCNN3OUYY,3367,9756,1248,1212
1471,24/12/1998,8W36D0ZRDEQ8Y603IKMB,9663,1383,2629,14961
1472,25/02/2001,GL4WCA72T0J3HFJO8XN2,8282,1128,680,6298
1473,18/06/1998,6J0S73QT03E0UR1C25I1,2482,3930,8678,6548
1474,17/03/1981,E39WFCIF4MROHWOQFX6B,7546,2229,4341,48774
1475,17/12/1994,J10X68Y4LKBT313FIILC,4157,6799,7901,37946
1476,20/11/1992,W2DJ5YFUZBENME9EVCQY,4250,6986,2882,13396
1477,12/04/1987,77JKX2HFLRLFSS2XTJD7,7523,751,2798,2691
1478,17/11/1983,I6AKB6PP8YTJEOM3MTFY,167,1161,1158,19969
1479,19/08/2000,YVKLU0YN0DIJP597S8KJ,2249,1770,5529,9615
1480,29/03/2003,U3R72XGCJGXD7FG3OZE4,7828,5268,1170,32151
1481,08/12/1998,8SDHCM56SCHJKAR1LD49,7737,8640,3025,48612
1482,13/06/1989,7LSRVD8HHL9WTSY00XHX,4345,934,2063,45167
1483,28/10/2003,7OHAADBK6R3T7HIS1BIA,790,4845,7299,18343
1484,30/07/2002,CILVYX1IZMGN9BIJGDPN,6200,8961,9341,17731
1485,08/10/1988,RIHATPY1VKC8M49K5P6W,9395,3049,5487,22056
1486,24/10/1985,E96QGZZ3SR6H93TCDE3F,3154,7019,9917,46746
1487,16/04/1998,205IEB1H9YYLDU6JXBNH,5936,8081,898,4628
1488,12/03/2001,AV7AZFYV4T2RD62LORJR,2583,3222,8797,9009
1489,27/09/1984,COOD92A0WCJBZIX6ZXMQ,5049,6981,7218,7104
1490,08/01/1981,D0EFJH71AG5WA4LWGQDW,3782,3706,1132,27940
1491,12/06/2001,4L9KAAZBDV20CXVX6VCH,49,8555,2919,46944
1492,19/04/1990,E2YEV9GD8DM0U8TU15U6,3422,3411,6607,10302
1493,20/07/1994,7438XTULJLRONI05DLWP,9547,4777,1864,47696
1494,07/05/2001,OL7DWJ483VW0LXJYUYSV,9221,2669,7896,40278
1495,11/08/1985,VSETY3SC8HK8O7FXFP8Q,276,2278,7340,1018
1496,09/11/1982,NFD870UTA9ECBVSSE1N4,4449,1222,312,40359
1497,10/05/1982,V5GTKQV0E0E530BE5RB2,6925,9793,4251,31938
1498,15/06/1977,N06QWMDJPL5AW1ELCH5Q,3361,5501,550,19465
1499,24/03/2000,9NQ4M9S8TFFGYHPTBW4G,2926,5563,7568,22170
1500,25/06/1992,NK9ZG9V4DUFIM5RD2DBW,2127,3063,556,23300
1501,29/03/1990,JOIBFJR0EQVLOY0SG1SX,7937,6742,2728,27194
1502,24/10/2004,OTGCRYRHRM1X6NM5GQ5H,6469,854,443,33180
1503,01/12/1995,MH710U5BEXELL0G5IJGL,4247,2541,90,3581
1504,23/07/1997,EGE6UAMUJGPJ0W60TN9U,7705,805,3765,46319
1505,29/05/1982,YD2U0FW6CBSTEQLWD0SH,2628,1853,8476,44852
1506,30/02/1990,AACYI9TWNHVLHOK5RG6J,3832,3007,4422,16811
1507,29/07/1977,9RXRQ1XJBASXDCGNRHDW,1857,6152,7488,23871
1508,08/05/2000,VVLWPEYSISJMSSXYV5R7,1704,1937,3493,23469
1509,23/08/1977,AC6C1AO0C0LMB466KE3S,414,4874,6585,5309
1510,21/12/1989,LQF9RDNX12YEMK0I5O2K,3192,6345,4557,3731
1511,30/06/1998,05EE08DFCA2GTEV1XW6M,5139,1439,6891,42718
1512,30/07/1981,5I875TAYLL7CFHVYTFI2,8804,72,8822,22003
1513,26/12/1989,QMG30ACTVTMUZ6K0N7X0,337,5743,9936,29747
1514,10/05/1984,7B2HM7LTNMBCE3BPTSN9,5846,2797,7589,37604
1515,24/02/2003,T31OUN3O1RVG4K8K85DZ,6015,6656,7766,12084
1516,08/09/1980,YJ74T9NFADS46056FHOR,5883,7002,2939,27825
1517,28/10/1996,6CWZ7B80LDD580NYFFEU,1123,7147,2230,28310
1518,28/12/1998,ULVNKOAVIZRE5K43H79S,3114,3317,758,9599
1519,16/11/1993,TSEV7YF04J18TD26MBPB,9184,5399,4918,10305
1520,27/06/1993,51AFSZ6IQOU67L3ENU74,31,3721,7478,34235
1521,25/01/1996,2X9JQAKAXJTNHPBU1QQX,2879,6371,6641,23717
1522,27/07/2001,JUCSFP53KZXUQ7HWP2BD,9446,2950,1486,48591
1523,15/10/1989,885PJFNVEUF4N9VKIYD3,6671,2850,261,9598
1524,25/01/1989,0GG6X2CTDCEM0IOBQUBX,8971,6466,1382,4947
1525,27/12/1983,82HK9BC5OZBTS8GG8A65,3124,7093,5988,19763
1526,20/10/2004,S861PLQQSTBN1OJ011RZ,1772,1127,9322,11074
1527,09/01/1992,BSCCN7HJTATBT6K6X8EJ,827,3621,8811,28168
1528,25/03/2002,UFLL4EFWMIT13N12A9RF,4087,48,1953,17910
1529,29/07/1981,8VCA6HMDBNBY6WP5J6AO,8646,4030,698,24279
1530,03/04/2001,JCSLQ1BT2C3XIC0R9HQE,1421,1127,2592,20941
1531,28/12/1994,R8N2UDPFAIWSSC2JHB3E,4212,3034,1488,1676
1532,27/04/1993,B5S6736WIZ1WY6YX9KFV,7118,2622,2117,2611
1533,30/11/1978,MH6VOWM4W1VH60N6O7EH,7274,5651,9030,37390
1534,21/11/1995,ESN3OGF62VCSG23NV3WN,5547,6623,6662,14623
1535,16/11/1989,8KB2UNN0AU338IX4RKLR,4478,8661,4989,22411
1536,10/01/1988,GKB8CKPB7PEKFW57N1EC,6624,1525,7923,32949
1537,17/06/1977,799OYQWR6OOP0MIHISC9,1285,5569,3532,14882
1538,17/05/1989,MTZJP9EM2RTZ0B9LJELN,3772,2580,3869,44053
1539,23/04/1980,0ZJ2CNREEHDBQPBQN6JH,2725,3632,3069,14433
1540,23/03/2002,1ZAQVB818SEA8JBLAWHH,3725,5154,3018,32231
1541,05/02/1982,ZI0BOYOVHCM85TYCD5EB,8114,1117,8579,45135
1542,29/08/1986,Y7NEJ8YDD6RRHS3KPDGM,2007,2624,136,15018
1543,19/08/1995,9FD2DN6T03J9SCCXCOJS,9818,4016,2598,39041
1544,07/10/1977,VVZBFHD60AWI79KZ1C91,7254,8228,3110,28458
1545,02/11/1989,80VSFV4JHHWLMIIASF03,9788,2632,2577,43140
1546,20/05/2001,UZTIOAQ247QCDDAO19QV,5014,8992,3775,32280
1547,27/02/2003,7538AQBP7L8MGL14O1KW,7634,4917,9847,2790
1548,24/01/1993,H5CL9PL91MZALAPMHHLB,593,145,9412,24406
1549,17/05/1981,PH8JX0ARHPORR04DCEKT,3732,7534,7330,45442
1550,07/05/1986,MPJCUMN3NEIQD11QYRR3,6300,7200,2749,29267
1551,11/12/1991,WQERMUCA6NZSBJ9FI2FC,6301,6712,1766,6144
1552,27/12/1983,BVS8BN4TCK27PN3IIQQI,320,3314,7523,40024
1553,07/07/2001,PKNVJXEVS5D4L3VUZVGJ,4981,8458,160,26302
1554,22/02/1996,YS551BZ56DZOGTH9NHJ1,1203,2469,187,5906
1555,05/07/1995,UCV163HUY57D895HEP0U,7938,1636,552,49165
1556,19/01/1998,AXG34XLN2KMBO95ITGWQ,9321,744,6792,28285
1557,01/09/1997,PCXKFSPXCILCJS6K8C90,4402,6805,4041,19316
1558,30/09/1977,8M23INPFFUC3U7G7597P,2019,2378,9432,17407
1559,30/07/1990,SHXHS59KZBXUFXEARFM5,417,1546,5992,6940
1560,20/07/1983,OX4ED8KO9H6A3Y6XGPE3,346,5958,3233,6120
1561,18/11/1997,5KK5FRDXBYI8LD0P2O2A,3080,2461,5533,15651
1562,04/04/2003,8ECADO1SZVPPDMKMEC38,9712,3976,2538,38911
1563,02/06/1982,DNX8LSIXSP1EUDSCRYX8,622,145,26,14484
1564,16/08/1999,PT3RC6RHGJGNPWHVAS8H,8192,6432,8314,31907
1565,21/02/1990,VV13I2KLUOY40ADW606T,57,8656,3345,9157
1566,26/09/1988,WAVOUPV3OCA7O59ABFUT,9831,5886,698,7473
1567,08/06/1997,12XGZSRGUFRHGEBNQT37,8483,2560,7973,37174
1568,01/10/1978,7D1A4JFUD44S47VUOY1B,4908,1435,988,21907
1569,12/07/1979,WI65JRGPYBRF1E4TU8TD,6002,9399,9740,22974
1570,27/03/1985,SVQJCVIRBYN1Z7JLAYL3,7376,6803,9718,33082
1571,06/01/1997,RLO8HMJZV0OJLN4QZOUB,8956,1957,8296,34941
1572,11/11/1989,ZNXQ9YP7TM3ICAMEF04F,140,3169,4774,43947
1573,19/02/1988,T7SYVQ687IKJNW2YEC9U,7362,6735,34,36082
1574,14/08/1995,06J98FXOY02LOYPA7I22,8202,187,9980,28070
1575,12/04/1987,BKKQK8HP6YOM0LWH3SV2,6023,9238,1053,38791
1576,21/03/2000,MFXHA69P5PZFRC8OJHSX,619,5662,8967,21030
1577,30/09/1988,L4SJL50K1VY2GZAXP1Y9,5164,8763,4794,31640
1578,14/11/1983,10BM4BZMDAKJ5VCYCO2W,5297,461,9347,39740
1579,20/04/1987,JHTEN9FNK1K1EUB7XX7B,7756,1102,7989,13777
1580,21/10/1988,PEYL3ZFSRGBT7UTCS7ZP,2016,1580,2975,22480
1581,03/01/1998,BV002UKNN6AJ5C47M9SQ,9366,48,839,17006
1582,13/01/1986,JLSA1INSMINKQUHOB6ZG,814,6544,3487,23246
1583,11/01/1999,ZRVWHNGLWGIAP83DXPVG,7998,5128,642,49753
1584,26/02/2002,F4O8K7UJSNRDV0ET63KX,414,9120,594,6081
1585,14/09/1990,M8MVJN9DZ2DACOZEAZJW,8859,4571,5524,22418
1586,15/12/1998,EY8H40HTM1WZN56ITYP4,1401,5501,8259,45197
1587,01/06/1981,DDHNZXQ2W3HNGLAZB0V6,4147,2174,4378,39470
1588,12/08/1993,WG3L6Z6HHUH2E023F0F5,8335,1200,8659,3354
1589,17/04/1999,9HEBMDV6524E1VH17A28,8939,1849,7802,42672
1590,26/11/1980,CXNZU4X5NUI1DX0B9ZWM,7969,9482,1771,26091
1591,11/05/1978,859YS4VWCVD45A8Y8GVF,3494,1352,2392,6876
1592,20/09/2004,Y0LZ865K52854CUQ9DWB,4740,8782,2374,12299
1593,02/10/1994,56WQPFAG4DW5423RQHQF,4556,6151,9562,28195
1594,18/12/1981,KWL267JTI5NKPOQOAAHS,9587,9439,8041,9419
1595,06/05/1981,VM033IYWIMM9EY77QBXE,61,2384,9770,28538
1596,19/07/1992,RJR7PEKHMVE23VS6A27D,3215,4402,8332,3977
1597,08/09/1983,WJLKLSLBRQ2BNWUJL3JX,7778,1357,7713,31362
1598,21/09/1988,VDE73VGCIQETKUQOJKJT,9779,4298,31,10145
1599,14/02/2002,B4VG3G4GX896TZCHY9AM,5880,6411,6476,11766
1600,03/09/1987,51E04E93MFSOC1I29RJ0,9809,8552,2894,11251
1601,18/07/2001,REBMD6CX6FZ1MLWQO5UB,1713,9762,624,5057
1602,02/08/1978,3NZRB19G5A1SYDY9EP8Z,9789,8720,2463,42697
1603,26/07/1982,HZWM280L3LHWGPO6ZL73,8001,6270,6697,2012
1604,22/02/1988,HF36OHGL7HX5AARVXZVV,2950,6861,7861,3509
1605,25/11/1984,36ENFSHJEX5ZQC4WE8PS,8466,654,1026,17512
1606,04/05/1993,R9VMRXBIL1ACGUDYD9JD,2035,6250,7787,22454
1607,18/03/1988,FDC6MVPFKDCG9SEOLO4Q,9360,985,6366,32343
1608,19/01/1983,VGBSK8K8U5IJ2JMZCO99,5867,5667,1712,27750
1609,18/08/1991,3VJZZKMX8SSCJDCCT3D4,3323,9929,7555,44539
1610,14/10/1996,7H0UF9L94U90ERSV559G,9252,8896,9812,7204
1611,28/03/1986,WKZEZNG9P6D7ME89X6JV,7034,7987,8225,30687
1612,22/07/1980,AEE0OQ8E0F254SXJT3PB,9011,8159,4922,49225
1613,18/10/1984,3OWSAIW9CYDZ6A9NLLST,5034,7629,2605,49668
1614,08/07/1979,1QA7JI3E5GEV13UMFW92,2142,5714,1166,38149
1615,10/04/1981,8QELL2HBQKIPHQPF3T0E,6446,6995,4084,45329
1616,03/05/1999,VIAY6EDHJUA8HUZKPWRW,4397,5367,3987,11779
1617,14/06/1984,QWG9KBOOOO3AW6YUT8G5,2778,1279,8949,24472
1618,12/10/1980,WCH06ZV9GGHR1XG72KU0,2557,6780,4697,33200
1619,11/11/1998,18DPZITF57DMCJWRYS83,6094,8753,4394,43158
1620,19/05/1979,8O5MUVQMKZKKI1ZSA9JP,2726,6766,1458,26642
1621,30/12/1996,SQ792AZN90LHAZXI498I,3420,2381,149,31862
1622,28/08/1980,RS0QAQDM5PR2FGXFEH61,9033,4306,684,49742
1623,30/01/1998,6E3PI20LJI9DJ2UAEDO9,5485,7771,8838,49492
1624,29/08/2003,G6860M4TRN8SQLI4CJBD,7177,3307,6441,4912
1625,25/09/1988,4JIO5ZM0D6RZTH5ZWTLB,4431,3946,9504,16766
1626,04/02/1982,S8LL4JOYY7OM4DOAXZVK,7882,404,7812,35240
1627,23/07/1995,O1L8HN5WO5CVXXXDN36E,4721,2191,6472,10314
1628,12/01/1984,2WJ1BOWAVPW5J3J7M7XM,9855,6075,4060,43137
1629,04/08/1986,UOJ8F2TFF34VWOIKICNI,9969,4737,9800,38537
1630,07/09/2000,TGPJJ88M7P1DZTOZOPB8,91,2369,3174,18375
1631,10/07/1982,4KVYK00NMA4A8QOP0L1Q,659,4391,4428,17405
1632,05/02/1979,QQQ73BFPUQXP3PFKD22B,8854,1226,7988,27665
1633,21/09/1985,FVGPTRMK3DAHV25959FP,5524,3855,1762,15084
1634,07/07/1989,YXGMSGSK07RREVBXP7PL,3306,6690,7764,30846
1635,29/01/1991,2KK974JGRHJOKPQJK6CK,6611,7667,7174,45163
1636,18/06/1991,ECMLTUNSIOAEGNMRNXY5,5170,2340,8300,39181
1637,09/08/1993,H3FVT0PNATL7LZIKH3JV,5766,6606,980,23093
1638,30/10/1994,W9UMG8HJTRVKSOIZDHXR,2187,1541,9192,16136
1639,24/03/2001,RJZWV07WKAEWQLIYQXGT,6429,4860,9442,14504
1640,21/08/1999,ZXY44V3IV6EM2P2U9GB7,8328,6238,1507,36752
1641,23/05/1991,GDR5IG5A1GV7LQP7IS93,8957,5910,6701,45023
1642,10/10/2004,UR0DWYZ9USPH6T8HIKQS,8720,378,9437,46549
1643,13/04/1987,TDORM2XX9JQUU9UHSEKZ,9142,8854,6602,1464
1644,10/02/1993,7MBRX4ESOMH4LMA76CDV,6808,6569,9900,28304
1645,26/03/2004,7CQTBUJ2ZXAC19AYOV95,9245,4533,6289,24972
1646,07/10/1999,7D9T620BMDQDE235OASS,6061,1213,2144,12190
1647,22/04/1995,QDQA1OPQUB8OL1O855QD,2659,1564,445,8273
1648,11/04/1996,Q8VHULV9LL88PAQHS1ML,4342,4927,1240,37896
1649,07/02/1982,ZEQAEVW2T09VK8MS2572,5698,7257,6914,39331
1650,11/08/1991,FGM739HO59TYQ21QOK0N,3785,9687,3762,26287
1651,04/05/1995,SVQTJRYOY6PPC5URYUQT,7613,1202,6745,17004
1652,10/11/1989,CZUTHVHZ0I4BBBMG4X99,6417,6161,989,26507
1653,08/02/2001,PJO6R2FXBKCZ8DQW76DQ,4560,7570,9084,47618
1654,04/02/1988,FFXDAPXMDZYAACR7R9OK,2958,380,7976,49224
1655,21/08/1999,NPZ60QQZKVZH07KE7OSH,7833,8385,4920,44060
1656,26/03/1982,KW4BJQ85WTQ1DQSJY2SB,9656,2789,3594,28000
1657,10/06/1978,2WC6V6OUM3LHRNA0D0JK,3588,4525,8729,37526
1658,09/05/2002,HAO69XV7H7GLD1K9XVBC,5496,7456,169,10368
1659,13/06/2003,ALICO7QWUIRUK4T2D7DB,200,4017,192,31429
